job_id,company,source,title,location,url,date_found,match_score,title_score,description_score,match_reasons
R5048587-1,GE Vernova,workday,Manufacturing Operations Support Intern,Jieyang,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Jieyang/Intern_R5048587-1,2026-08-07,60,30,30,"AI: This is an internship role in manufacturing operations involving quality documentation, basic machine vision AI training, and EHS tasks, offering some relevant industrial engineering exposure but heavily weighted toward administrative and safety compliance work rather than core electrical or power systems engineering."
R5038355-1,GE Vernova,workday,GE Vernova - Research Intern,Bengaluru,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bengaluru/GE-Vernova---Research-Intern-2_R5038355-1,2026-08-07,85,42,42,"AI: The position is an internship at GE Vernova focusing on advanced energy research and smart grid technologies, although it heavily emphasizes AI and machine learning rather than traditional power systems."
R5044924-2,GE Vernova,workday,Intern - Performance Engineering - LATAM,2 Locations,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Queretaro-VERNOVA-QUE-MX-3/Intern---Performance-Engineering---LATAM_R5044924-2,2026-08-07,90,45,45,"AI: The role is explicitly an internship in power generation and energy systems, perfectly suited for an engineering student."
R5045841-2,GE Vernova,workday,Summer Internship Program – Grid Automation,Dubai,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Dubai/Summer-Internship-Program---Grid-Automation_R5045841-2,2026-08-07,90,45,45,"AI: This is a direct summer internship program in grid automation and engineering design, making it an excellent fit for an electrical or power systems student."
R5045893-2,GE Vernova,workday,Platform Intern,Cienega de Flores,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Cienega-de-Flores/Platform-Intern_R5045893-2,2026-08-07,75,37,37,"AI: The role is an internship at GE Vernova focused on manufacturing planning and operations for energy projects, aligning well with an engineering student looking for practical experience."
R5045099-2,GE Vernova,workday,Production Intern,Quang Ngai,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Quang-Ngai/Production-Intern_R5045099-2,2026-08-07,85,42,42,"AI: This is an internship role in an engineering environment related to manufacturing and electrical/mechanical equipment, making it a great fit for a student or new graduate."
R5002639-2,GE Vernova,workday,Stagiaire Responsable exécution affaires internes (H/F),Belfort,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Belfort/Stagiaire-Responsable-excution-affaires-internes--H-F-_R5002639-2,2026-08-07,75,37,37,"AI: This is an internship role at GE Vernova in power systems project execution and infrastructure, making it a good fit for an engineering student, although it heavily focuses on internal tool management and project administration rather than core electrical design."
R2127956,KBR,workday,Graduate Engineer (Singapore) - Renewable Energy & Sustainability,"Singapore, Singapore",https://kbr.wd5.myworkdayjobs.com/en-US/KBR_Careers/job/Singapore-Singapore/Graduate-Engineer--Singapore----Renewable-Energy---Sustainability_R2127956,2026-08-07,95,47,47,AI: This is an explicit graduate engineer role open to electrical engineering graduates and focuses on renewable energy and power systems.
R14431,National Renewable Energy Laboratory,workday,"Graduate Intern – Focused Ion Beam, Electron Microscopy, and Autonomous Characterization","Golden, CO",https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/Graduate-Intern---Focused-Ion-Beam--Electron-Microscopy--and-Autonomous-Characterization_R14431,2026-08-07,90,45,45,"AI: This is a graduate intern position at a national energy laboratory focusing on hardware instrumentation and advanced research systems, which is highly relevant for a student or new grad in engineering."
R14153,National Renewable Energy Laboratory,workday,Graduate (Year-Round) Intern - Transportation Systems Analysis,"Golden, CO",https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/Graduate--Year-Round--Intern---Transportation-Systems-Analysis_R14153,2026-08-07,85,42,42,"AI: This is an internship role focusing on transportation energy systems, mobility trends, and data analysis at a national energy laboratory, making it highly relevant for an engineering student or graduate."
R14429,National Renewable Energy Laboratory,workday,Graduate Intern – Advanced Building Equipment Research Group,"Golden, CO",https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/Graduate-Intern---Advanced-Building-Equipment-Research-Group_R14429,2026-08-07,85,42,42,"AI: This is a graduate intern position focused on energy systems research, heat transfer, and building equipment, which closely aligns with electrical and energy engineering backgrounds."
R14426,National Renewable Energy Laboratory,workday,Graduate (Year-Round) Intern - Industrial and Fuel Supply Optimization Modeling/Analysis,2 Locations,https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/Graduate--Year-Round--Intern---Industrial-and-Fuel-Supply-Optimization-Modeling-Analysis_R14426,2026-08-07,85,42,42,"AI: This is a graduate internship focusing on energy systems, modeling, and optimization, making it highly relevant for a power systems or electrical engineering student interested in energy infrastructure."
R14405,National Renewable Energy Laboratory,workday,(Associate/Undergraduate) Intern - Carbon Management and Large Energy Systems,2 Locations,https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Remote/XMLNAME--Associate-Undergraduate--Intern---Carbon-Management-and-Large-Energy-Systems_R14405,2026-08-07,90,45,45,"AI: This is an undergraduate internship position focusing on large energy systems and industrial energy infrastructure, making it an excellent fit for a power systems or electrical engineering student."
R14383,National Renewable Energy Laboratory,workday,III-V Processing Intern,"Golden, CO",https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/III-V-Processing-Intern_R14383,2026-08-07,95,47,47,"AI: This is an explicit internship role focusing on semiconductor processing and device characterization, which aligns very well with electrical and hardware engineering."
R14377,National Renewable Energy Laboratory,workday,Undergraduate or Graduate Internship for Critical Material Enabling Analysis,2 Locations,https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/Undergraduate-or-Graduate-Internship-for-Critical-Material-Enabling-Analysis_R14377,2026-08-07,85,42,42,"AI: The position is an undergraduate or graduate internship at a national energy laboratory focusing on systems analysis and energy technologies, making it highly relevant for a student in engineering."
R14369,National Renewable Energy Laboratory,workday,Graduate (Year-Round) Internship – Digital Twin Development for Biorefinery Processes,2 Locations,https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Golden-CO/Graduate--Year-Round--Internship---Digital-Twin-Development-for-Biorefinery-Processes_R14369,2026-08-07,85,42,42,"AI: This is a graduate internship position focused on energy systems research and digital twin development, making it highly relevant for an engineering student or new grad interested in energy systems and modeling."
R14264,National Renewable Energy Laboratory,workday,Los Angeles Based Graduate Intern - Building Energy Modeling and Analysis,"Los Angeles, CA",https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Los-Angeles-CA/Los-Angeles-Based-Graduate-Intern---Building-Energy-Modeling-and-Analysis_R14264,2026-08-07,95,47,47,"AI: This is an explicit graduate intern position focusing on building energy systems, electrical upgrades, and energy modeling, which is an excellent fit for an entry-level power systems and energy engineering candidate."
R0108106,Hitachi Energy,workday,Junior Condition Monitoring & Analytics Engineer,(HRE/RSU) London Ludgate,https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/HRERSU-London-Ludgate/Maintenance-Analytics-Engineer_R0108106,2026-08-07,90,45,45,"AI: The role is specifically designed for recent graduates and early-career engineers, and involves hardware, reliability, and data analytics within the rail and critical infrastructure sector."
R5038023-1,GE Aerospace,workday,Junior Engineer - Calibration,Pune,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Pune/Junior-Engineer---Calibration_R5038023-1,2026-08-07,85,42,42,"AI: The role is junior-level and accepts electrical engineering backgrounds, focusing on calibration and test equipment."
R5038310-1,GE Aerospace,workday,EID Intern - Fluids Systems,Queretaro,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Queretaro/EID-Intern---Fluids-Systems_R5038310-1,2026-08-07,85,42,42,"AI: The role is an internship explicitly open to Electrical Engineering students, though focused on fluid systems and electromechanical devices in aerospace."
R5038269-1,GE Aerospace,workday,Engine Dynamics  - Intern Engineer,Queretaro,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Queretaro/Engine-Dynamics----Intern-Engineer_R5038269-1,2026-08-07,85,42,42,"AI: This is an internship role for mechanical/mechatronics engineering students focusing on dynamics and vibrations, which closely aligns with hardware and physical systems engineering."
R5037702-1,GE Aerospace,workday,Materials Application Engineer Intern,Queretaro,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Queretaro/Materials-Application-Engineer-Intern_R5037702-1,2026-08-07,85,42,42,"AI: This is an internship position closely related to hardware engineering and materials analysis within aviation engines, making it a strong fit for a relevant engineering student."
R5037675-1,GE Aerospace,workday,Fluid Systems Engineering Master Degree Intern - GE9X/LEAP Accessories,Queretaro,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Queretaro/Fluid-Systems-Engineering-Intern---GE9X-LEAP-Accessories_R5037675-1,2026-08-07,90,45,45,"AI: This is an internship position open to Master's students in Electrical/Electronic engineering, focusing on fluid and electrical components for aircraft engines."
R5037113-1,GE Aerospace,workday,Facilities Intern,Singapore,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Singapore/Facilities-Intern_R5037113-1,2026-08-07,85,42,42,"AI: This is an internship role focusing on electrical, energy efficiency, and sustainability initiatives within a major engineering company, making it a strong match for a power systems or electrical engineering student."
R5037065-1,GE Aerospace,workday,Equipment Maintenance Intern,Singapore,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Singapore/Equipment-Maintenance-Intern_R5037065-1,2026-08-07,85,42,42,"AI: This is an explicit internship role involving electrical engineering and equipment reliability, making it a strong fit for a student or new grad in power systems or related disciplines."
R5036804,GE Aerospace,workday,Manufacturing Intern (Nozzle),Singapore,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Singapore/Manufacturing-Intern--Nozzle-_R5036804,2026-08-07,75,37,37,"AI: This is an internship role in manufacturing and automation, which involves hardware integration and process optimization, suitable for an engineering student despite leaning slightly toward industrial/manufacturing."
R5036384-1,GE Aerospace,workday,Quality Intern,Singapore,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Singapore/Quality-Intern_R5036384-1,2026-08-07,85,42,42,"AI: The position is an internship focused on engineering projects including calibration and laboratory work at an aerospace facility, which aligns well with an engineering student or new grad looking for hands-on experience."
/job/DE-BW-HEIDELBERG-036-751--Grenzhofer-Weg-36--BLDG-751/Internship-Engineering--m-f-d-_01863601,RTX,workday,Internship Engineering (m/f/d),DE-BW-HEIDELBERG-036-751 ~ Grenzhofer Weg 36 ~ BLDG 751,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/DE-BW-HEIDELBERG-036-751--Grenzhofer-Weg-36--BLDG-751/Internship-Engineering--m-f-d-_01863601,2026-08-07,95,47,47,"AI: This is an internship and thesis position in engineering fields including electrical engineering, perfectly suited for students and new grads in power and electronics."
4677763006,Astranis,greenhouse,Antenna Intern (Fall 2026),San Francisco,https://job-boards.greenhouse.io/astranis/jobs/4677763006,2026-08-07,95,47,47,AI: This is an antenna and RF engineering internship role directly suited for an electrical engineering student with electromagnetics and hardware testing experience.
4599603006,Astranis,greenhouse,"Guidance, Navigation, and Control Engineer Intern (Fall 2026)",San Francisco,https://job-boards.greenhouse.io/astranis/jobs/4599603006,2026-08-07,90,45,45,"AI: This is an internship role focusing on hardware and software design for spacecraft, making it highly relevant for an engineering student."
4628847006,Astranis,greenhouse,Mission Engineering Intern (Fall 2026),San Francisco,https://job-boards.greenhouse.io/astranis/jobs/4628847006,2026-08-07,90,45,45,"AI: This is an explicit internship role in aerospace systems that involves designing, testing, and operating satellite hardware and procedures, which aligns very well with engineering students."
4693670006,Astranis,greenhouse,Technical Project Management Intern (Fall 2026),San Francisco,https://job-boards.greenhouse.io/astranis/jobs/4693670006,2026-08-07,75,37,37,"AI: The role is an internship at a satellite engineering company, but it is focused on Technical Project Management rather than direct electrical or hardware design."
6659639003,Motional,greenhouse,Software Engineer Intern (Mapping/Calibration),"Singapore, Central, Singapore",https://motional.com/open-positions/?gh_jid=6659639003#/6659639003,2026-08-07,85,42,42,"AI: This is an internship position open to Electrical Engineering students involving autonomous systems and algorithm development, though it has a strong software/C++ focus."
R55343,Cadence,workday,Intern PV,SHANGHAI,https://cadence.wd1.myworkdayjobs.com/en-US/External_Careers/job/SHANGHAI/Intern-PV_R55343,2026-08-07,75,37,37,"AI: This is an internship role focusing on EDA, STA, and digital design verification, which relates to hardware engineering but leans heavily towards software and ASIC design flows rather than traditional power systems."
R5047882-2,GE Vernova,workday,Entry Level Power Engineer - Associate Project Management,Bellevue WA US,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bellevue-WA-US/Entry-Level-Power-Engineer---Associate-Project-Management_R5047882-2,2026-08-07,75,37,37,"AI: This is an entry-level position at an energy company (GE Vernova) that deals with power systems, though the role leans heavily toward project management and software coordination rather than purely technical electrical engineering design."
R14404,National Renewable Energy Laboratory,workday,(Associate/Undergraduate) Intern – Community Air Quality Monitoring,2 Locations,https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Remote/XMLNAME--Associate-Undergraduate--Intern---Community-Air-Quality-Monitoring_R14404,2026-08-07,75,37,37,"AI: This is an undergraduate internship position focused on energy technologies and environmental sustainability at a national laboratory, which aligns with energy systems engineering."
/job/US-TX-PLANO-465--465-Independence-Pkwy--INDEPENDENCE/Raytheon-Electrical-Engineering-Intern--Summer-2027--Onsite-_01864023,RTX,workday,Raytheon Electrical Engineering Intern (Summer 2027)(Onsite),US-TX-PLANO-465 ~ 465 Independence Pkwy ~ INDEPENDENCE,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-TX-PLANO-465--465-Independence-Pkwy--INDEPENDENCE/Raytheon-Electrical-Engineering-Intern--Summer-2027--Onsite-_01864023,2026-08-07,54,30,24,title: intern (+10); title: electrical (+20); description: electrical (+8); description: hardware (+8); description: defense (+8)
5185317007,Lucid Motors,greenhouse,IT Asset Management Intern,"Amsterdam, NH",https://job-boards.greenhouse.io/lucidmotors/jobs/5185317007,2026-08-09,28,10,18,title: intern (+10); description: protection (+10); description: hardware (+8)
/job/Brazil---Campinas/Application-Engineering-Intern_2026-22389,Schweitzer Engineering Laboratories,workday,Application Engineering Intern,Brazil - Campinas,https://selinc.wd1.myworkdayjobs.com/en-US/SEL/job/Brazil---Campinas/Application-Engineering-Intern_2026-22389,2026-08-10,28,10,18,title: intern (+10); description: electrical (+8); description: protection (+10)
R0139259,Hitachi Energy,workday,Internship in Reliability Engineering 80 - 100% (f/m/d),"Baden-Daettwil, Aargau, Switzerland",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Baden-Daettwil-Aargau-Switzerland/Internship-in-Reliability-Engineering-80---100---f-m-d-_R0139259,2026-08-10,40,10,30,title: internship (+10); description: semiconductor (+8); description: transmission (+10); description: electrical (+8); description: protection (+10); description score capped at 30
R5038357-1,GE Aerospace,workday,Additive and Test Enabling Hardware Mechanical Design Intern (6 Months),Istanbul,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Istanbul/Additive-and-Test-Enabling-Hardware-Mechanical-Design-Intern--6-Months-_R5038357-1,2026-08-10,41,25,16,title: intern (+10); title: hardware (+15); description: hardware (+8); description: defense (+8)
R5036669-1,GE Aerospace,workday,Mechanical Design Engineering Intern (6 months),Istanbul,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Istanbul/Mechanical-Design-Engineering-Intern--6-months-_R5036669-1,2026-08-10,26,10,16,title: intern (+10); description: hardware (+8); description: defense (+8)
/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/F135-International-Depot-Program-Manager----Onsite-_01863649,RTX,workday,F135 International Depot Program Manager - (Onsite),US-CT-EAST HARTFORD-ETC ~ 400 Main St ~ BLDG ETC,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/F135-International-Depot-Program-Manager----Onsite-_01863649,2026-08-10,30,10,20,title: intern (+10); description: power systems (+12); description: defense (+8)
8014902,Cloudflare,greenhouse,Full Stack Engineer - Internal Audit,Hybrid,https://boards.greenhouse.io/cloudflare/jobs/8014902?gh_jid=8014902,2026-08-10,28,10,18,title: intern (+10); description: protection (+10); description: hardware (+8)
R2128065,KBR,workday,Junior Computer Engineer,"Beavercreek, Ohio",https://kbr.wd5.myworkdayjobs.com/en-US/KBR_Careers/job/Beavercreek-Ohio/Junior-Computer-Engineer_R2128065,2026-08-10,29,5,24,title: junior (+5); description: electrical (+8); description: hardware (+8); description: embedded (+8)
R0139266,Hitachi Energy,workday,Intern,"Chongqing, China",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Chongqing-China/Intern_R0139266,2026-08-11,40,10,30,title: intern (+10); description: semiconductor (+8); description: transmission (+10); description: distribution (+10); description: protection (+10); description score capped at 30
8118845,Cloudflare,greenhouse,Software Engineer Intern (Fall 2026),In-Office,https://boards.greenhouse.io/cloudflare/jobs/8118845?gh_jid=8118845,2026-08-11,28,10,18,title: intern (+10); description: protection (+10); description: hardware (+8)
/job/Washington---Pullman/Engineering-Intern_2026-21861,Schweitzer Engineering Laboratories,workday,Engineering Intern,Washington - Pullman,https://selinc.wd1.myworkdayjobs.com/en-US/SEL/job/Washington---Pullman/Engineering-Intern_2026-21861,2026-08-11,40,10,30,title: intern (+10); description: power systems (+12); description: electrical (+8); description: protection (+10); description: relay (+12); description score capped at 30
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stagiaire-en-Hygiene-industrielle-et-Ergonomie---Internship-in-Industrial-Hygiene-and-Ergonomics_01841734,RTX,workday,Stagiaire en Hygiene industrielle et Ergonomie / Internship in Industrial Hygiene and Ergonomics,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stagiaire-en-Hygiene-industrielle-et-Ergonomie---Internship-in-Industrial-Hygiene-and-Ergonomics_01841734,2026-08-11,28,10,18,title: internship (+10); description: protection (+10); description: defense (+8)
/job/Washington---Pullman/Test-Engineering-Intern_2026-22409,Schweitzer Engineering Laboratories,workday,Test Engineering Intern,Washington - Pullman,https://selinc.wd1.myworkdayjobs.com/en-US/SEL/job/Washington---Pullman/Test-Engineering-Intern_2026-22409,2026-08-11,40,10,30,title: intern (+10); description: power systems (+12); description: electrical (+8); description: hardware (+8); description: embedded (+8); description: relay (+12); description: pcb (+8); description score capped at 30
R0139829,Hitachi Energy,workday,"Electro-Mechanical Engineering Intern (Fall 2026, 16 months)","Toronto, Ontario, Canada",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Toronto-Ontario-Canada/Electro-Mechanical-Engineering-Intern--Fall-2026--16-months-_R0139829,2026-08-11,26,10,16,title: intern (+10); description: electrical (+8); description: hardware (+8)
R5047906-2,GE Vernova,workday,DERMS Junior Solution Specialist,9 Locations,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Remote/DERMS-Junior-Solution-Specialist_R5047906-2,2026-08-12,35,5,30,title: junior (+5); description: power systems (+12); description: distribution (+10); description: electrical (+8); description: relay (+12); description: scada (+10); description score capped at 30
R256612,Analog Devices,workday,Engineer Student Intern,"Philippines, Cavite (jp)",https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Philippines-Cavite-jp/Engineer-Student-Intern_R256612,2026-08-12,26,10,16,title: intern (+10); description: semiconductor (+8); description: defense (+8)
R0135453,Hitachi Energy,workday,Internship in Semiconductor Packaging 80 - 100% (f/m/d),"Baden-Daettwil, Aargau, Switzerland",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Baden-Daettwil-Aargau-Switzerland/Internship-in-Semiconductor-Packaging-80---100---f-m-d-_R0135453,2026-08-12,51,25,26,title: internship (+10); title: semiconductor (+15); description: semiconductor (+8); description: electrical (+8); description: protection (+10)
/job/IN-DL-NEW-DELHI-WM2--Asset-Area-No-8--WORLDMARK-2-Unit-No-505--506-5th-Flr/CA-Intern--Industrial-Trainee-_01862649,RTX,workday,CA Intern (Industrial Trainee),"IN-DL-NEW DELHI-WM2 ~ Asset Area No 8 ~ WORLDMARK 2, Unit No 505 & 506, 5th Flr",https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/IN-DL-NEW-DELHI-WM2--Asset-Area-No-8--WORLDMARK-2-Unit-No-505--506-5th-Flr/CA-Intern--Industrial-Trainee-_01862649,2026-08-12,30,10,20,title: intern (+10); description: power systems (+12); description: defense (+8)
R5049890,GE Vernova,workday,GE Vernova Battery Engineering & Technology Intern - Summer 2027,Niskayuna,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Niskayuna/GE-Vernova-Battery-Engineering---Technology-Intern---Summer-2027_R5049890,2026-08-12,26,10,16,title: intern (+10); description: electrical (+8); description: defense (+8)
R5049970,GE Vernova,workday,GE Vernova Engineering Intern - Datacenter Applications 2027,Niskayuna,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Niskayuna/GE-Vernova-Engineering-Intern---Datacenter-Applications-2027_R5049970,2026-08-12,40,10,30,title: intern (+10); description: power electronics (+12); description: power systems (+12); description: electrical (+8); description: hardware (+8); description score capped at 30
/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software-Engineering-Intern--Summer-2027-_01865875,RTX,workday,Software Engineering Intern (Summer 2027),US-IA-CEDAR RAPIDS-137 ~ 855 35Th St NE ~ BLDG 137,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software-Engineering-Intern--Summer-2027-_01865875,2026-08-12,34,10,24,title: intern (+10); description: hardware (+8); description: embedded (+8); description: defense (+8)
R5050102-2,GE Vernova,workday,GridOS Solution Integration Intern,4 Locations,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Melbourne-AUS/GridOS-Solution-Integration-Intern_R5050102-2,2026-08-13,40,10,30,title: intern (+10); description: power systems (+12); description: distribution (+10); description: electrical (+8); description: scada (+10); description score capped at 30
/job/Florida---Wesley-Chapel/Engineering-Intern_2026-22361,Schweitzer Engineering Laboratories,workday,Engineering Intern,Florida - Wesley Chapel,https://selinc.wd1.myworkdayjobs.com/en-US/SEL/job/Florida---Wesley-Chapel/Engineering-Intern_2026-22361,2026-08-13,34,10,24,title: intern (+10); description: power systems (+12); description: relay (+12)
R2127372,KBR,workday,Graduate Electrical Engineer 2026,"Leatherhead, Surrey, United Kingdom",https://kbr.wd5.myworkdayjobs.com/en-US/KBR_Careers/job/Leatherhead-Surrey-United-Kingdom/Graduate-Electrical-Engineer-2026_R2127372,2026-08-14,43,25,18,title: graduate (+5); title: electrical (+20); description: distribution (+10); description: electrical (+8)
R2128287,KBR,workday,Junior Engineer - Intern,"Colorado Springs, Colorado",https://kbr.wd5.myworkdayjobs.com/en-US/KBR_Careers/job/Colorado-Springs-Colorado/Junior-Engineer---Intern_R2128287,2026-08-14,26,10,16,title: intern (+10); description: hardware (+8); description: defense (+8)
R2121536,KBR,workday,Junior Reverse Engineer,"Beavercreek Township, Ohio",https://kbr.wd5.myworkdayjobs.com/en-US/KBR_Careers/job/Beavercreek-Township-Ohio/Junior-Reverse-Engineer_R2121536,2026-08-14,35,5,30,title: junior (+5); description: electrical (+8); description: hardware (+8); description: embedded (+8); description: defense (+8); description score capped at 30
/job/Washington---Pullman/Engineering-Intern_2026-22411,Schweitzer Engineering Laboratories,workday,Engineering Intern,Washington - Pullman,https://selinc.wd1.myworkdayjobs.com/en-US/SEL/job/Washington---Pullman/Engineering-Intern_2026-22411,2026-08-14,40,10,30,title: intern (+10); description: power systems (+12); description: electrical (+8); description: hardware (+8); description: embedded (+8); description: pcb (+8); description score capped at 30
R5049844-3,GE Vernova,workday,GridOS Solution Integration- Intern,Edinburgh,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Edinburgh/GridOS-Solution-Integration--Intern_R5049844-3,2026-08-17,38,10,28,title: intern (+10); description: transmission (+10); description: distribution (+10); description: electrical (+8)
R5029622-1,GE Aerospace,workday,Engines Engineering Intern – Computer or Software Engineering – US – Summer 2027,2 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Evendale/Engines-Engineering-Intern---Computer-or-Software-Engineering---US---Summer-2027_R5029622-1,2026-08-17,38,10,28,title: intern (+10); description: power systems (+12); description: electrical (+8); description: embedded (+8)
R5029659,GE Aerospace,workday,Manufacturing Engineering Intern – US – Summer 2027,23 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Evendale/Manufacturing-Engineering-Intern---US---Summer-2027_R5029659,2026-08-17,26,10,16,title: intern (+10); description: electrical (+8); description: hardware (+8)
R5030118-1,GE Aerospace,workday,Systems Engineering Intern - Electrical Engineering & Computer Engineering/Science (Avionics) - US - Summer 2027,2 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Grand-Rapids/Systems-Engineering-Intern---Electrical-Engineering---Computer-Engineering-Science--Avionics----US---Summer-2027_R5030118-1,2026-08-17,58,30,28,title: intern (+10); title: electrical (+20); description: power systems (+12); description: electrical (+8); description: defense (+8)
R5030137-1,GE Aerospace,workday,Systems Engineering Intern - Electrical Engineering & Computer Engineering/Science (Electric Power) - US - Summer 2027,2 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Dayton/Systems-Engineering-Intern---Electrical-Engineering---Computer-Engineering-Science--Electric-Power----US---Summer-2027_R5030137-1,2026-08-17,58,30,28,title: intern (+10); title: electrical (+20); description: power systems (+12); description: electrical (+8); description: defense (+8)
R5030140-1,GE Aerospace,workday,Systems Engineering Intern - Mechanical/Aerospace Engineering (Electric Power) - US - Summer 2027,2 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Dayton/Systems-Engineering-Intern---Mechanical-Aerospace-Engineering--Electric-Power----US---Summer-2027_R5030140-1,2026-08-17,38,10,28,title: intern (+10); description: power systems (+12); description: electrical (+8); description: defense (+8)
R2023370,NVIDIA,workday,PCB Design EDA and AI Engineer - New College Graduate 2027,2 Locations,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/PCB-Design-EDA-and-AI-Engineer---New-College-Graduate-2027_JR2023370,2026-08-17,29,5,24,title: graduate (+5); description: electrical (+8); description: hardware (+8); description: pcb (+8)
8129796,Cloudflare,greenhouse,GRC Team Intern (Fall 2026) ,In-Office,https://boards.greenhouse.io/cloudflare/jobs/8129796?gh_jid=8129796,2026-08-17,28,10,18,title: intern (+10); description: protection (+10); description: hardware (+8)
R5049780-3,GE Vernova,workday,Power Systems Intern,Bucharest,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bucharest/Power-Systems-Intern_R5049780-3,2026-08-17,65,35,30,title: intern (+10); title: power systems (+25); description: power systems (+12); description: transmission (+10); description: distribution (+10); description: electrical (+8); description: scada (+10); description score capped at 30
R5049783-2,GE Vernova,workday,Power Systems Intern,Bucharest,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bucharest/Power-Systems-Intern_R5049783-2,2026-08-17,65,35,30,title: intern (+10); title: power systems (+25); description: power systems (+12); description: transmission (+10); description: distribution (+10); description: electrical (+8); description: scada (+10); description score capped at 30
